"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YIR039C",393.208658653142,0.914160981750674,0.0592413156171027,15.4311390999352,1.01070465860999e-53,9.98378992041576e-53
"YPL017C",294.774942226848,-0.706626156048997,0.04579589645834,-15.429901163564,1.03027868932267e-53,1.01625627163131e-52
"YPL145C",1356.16573581709,-0.438739238088546,0.0284490409829453,-15.4219341998756,1.16560384850763e-53,1.1480947778219e-52
"YBL003C",5131.82435984987,0.53068800289926,0.0344402190057885,15.4089613312292,1.42483564247863e-53,1.39942844485954e-52
"YPR167C",611.15970872216,1.04301789899493,0.0676890118878401,15.4089691946338,1.42466228895408e-53,1.39942844485954e-52
"YOL017W",172.634589559075,0.565394379382738,0.0367353642887788,15.3910105515258,1.88071915097982e-53,1.84455147499944e-52
"YDR359C",666.219659909822,0.500307631766015,0.0325508159005557,15.3700488889273,2.59972920958291e-53,2.54610748335396e-52
"YPL082C",508.02864832926,-0.662600114750053,0.0431294941039522,-15.3630393427067,2.89670001371057e-53,2.83292323784052e-52
"YER052C",1687.28990215136,-0.619524075953122,0.0403615002151104,-15.3493817784599,3.57577734217135e-53,3.49208893629074e-52
"YOR232W",1234.78843243944,-0.461313355751217,0.0300585751327014,-15.3471464869718,3.70111772582325e-53,3.60937613913499e-52
"YER156C",1572.52880559895,-0.66580573544952,0.0434449918296396,-15.3252586180782,5.18477771424855e-53,5.04910814181065e-52
"YPL281C",29.8283052706955,1.37828031060811,0.0899852647136977,15.3167334117794,5.91146341723225e-53,5.74864768752034e-52
"YJL077W-B",44.1510160644287,1.0979113840353,0.0717353337363133,15.305029291019,7.07701258110159e-53,6.87238809885536e-52
"YCL050C",2364.23256324383,-0.269286354974711,0.0176245239613981,-15.2790711150277,1.0543281953699e-52,1.02240135565096e-51
"YEL072W",137.947249144549,0.573789362827341,0.0375800384299849,15.2684613108197,1.24066095066391e-52,1.20139952817455e-51
"YDR132C",269.389085875801,0.656883698033652,0.0430434286447359,15.2609519900313,1.39202517435896e-52,1.34608052323896e-51
"YMR260C",2976.23743621928,-0.439422669204836,0.028808838229059,-15.2530506683743,1.5711748420354e-52,1.51718636569618e-51
"YKL164C",4682.65900422529,-0.606706386126648,0.0397849982422704,-15.2496270687789,1.65576098502912e-52,1.59662666413522e-51
"YLR060W",3579.31135468349,-0.487514802988395,0.0319899322045317,-15.239632265283,1.92953278633162e-52,1.85801863411094e-51
"YPL060C-A",41.8532928085593,-1.03248858631432,0.0677768856445377,-15.2336386733569,2.1148631764015e-52,2.03363588959837e-51
"YGL174W",200.848729380497,0.497997916713946,0.0327122333326903,15.2235988184971,2.46585092076586e-52,2.36783592600739e-51
"YBR233W",283.716813943637,0.487718729134182,0.0320632179090906,15.211159731909,2.98212985516389e-52,2.85960502128181e-51
"YPL150W",551.508798898136,0.322195810282478,0.0212035806025591,15.195349140399,3.79635480826776e-52,3.63531333170007e-51
"YDL137W",3713.54810638186,0.535047573801874,0.0352540892675269,15.1768939410588,5.03044875304988e-52,4.81036662010395e-51
"YEL069C",49.351581443143,-0.921809107227694,0.0607419303085261,-15.1758283371232,5.11281842702913e-52,4.88235157698967e-51
"YLR431C",335.146508286623,0.46207959664555,0.0304530633545461,15.1735013080899,5.29739258703778e-52,5.0515994406863e-51
"YOL014W",237.400473540185,-1.07946857783667,0.0711538373822608,-15.1709116127837,5.51061020306627e-52,5.24765577428925e-51
"YDL009C",148.385122795225,1.06070130417873,0.0699405586260616,15.1657539633017,5.96104284273983e-52,5.66875413981543e-51
"YPR018W",432.084860914299,0.599311125538486,0.039528306318616,15.1615685404724,6.35337037485619e-52,6.03351103874274e-51
"YOL108C",344.145267302841,0.591004500443863,0.0389856914974305,15.1595233467339,6.55432702922488e-52,6.21577707936822e-51
"YDL197C",612.804036644549,0.411601339739609,0.0271521586512366,15.1590650683261,6.6002174614823e-52,6.25068737583296e-51
"YPL241C",155.980270403846,0.663611280996939,0.0438156545813523,15.1455293168065,8.10990393639139e-52,7.66987480797455e-51
"YGR232W",777.68789671437,0.559397061580563,0.0369680062408003,15.1319240192936,9.97362326315791e-52,9.41953308187136e-51
"YCR019W",250.424117377614,0.400234602033046,0.0264540271169637,15.129439471104,1.03573834715852e-51,9.76857331532386e-51
"YLR283W",170.177672794192,0.566995982878868,0.0374841882333566,15.1262708251558,1.08682112280309e-51,1.02363384822151e-50
"YOR050C",205.605194086764,0.866854639995824,0.0573209676247234,15.1228193786097,1.145320879506e-51,1.07725877805995e-50
"YDR009W",144.608337451068,0.693499340261749,0.0459290163978171,15.0993727854949,1.63481046825025e-51,1.53556208375211e-50
"YPL188W",357.928052472244,0.56608622381886,0.0374913430128611,15.0991183117838,1.64113150469262e-51,1.53939923839355e-50
"YDR344C",72.6330766705213,0.884218998221648,0.0586204311685984,15.0838023636937,2.06996587501631e-51,1.93900885027038e-50
"YLR099C",723.51711230155,-0.548422044307,0.036408415889878,-15.0630570131306,2.83374776591816e-51,2.65086322939491e-50
"YNL103W",978.566844599437,0.370574120914901,0.0246029297551871,15.0621948118505,2.87095261724744e-51,2.68202289955884e-50
"YAL015C",508.800486242451,0.488825586645059,0.0325250888069632,15.029185302037,4.7278461239723e-51,4.41073449370586e-50
"YCR077C",1950.5235858599,-0.363600722113036,0.02420682318609,-15.0205881754022,5.38279534305782e-51,5.01495885479744e-50
"YPL093W",1088.13244264775,-1.48391022199077,0.0989125344801548,-15.0022464775533,7.09758041442449e-51,6.60362718288008e-50
"YNL315C",771.366595789716,-0.424459953305608,0.0283493853040314,-14.9724570304968,1.11138178377663e-50,1.03264015941999e-49
"YDL142C",342.93671161382,0.426949623616522,0.0285341285648086,14.9627707272296,1.28560115892987e-50,1.19290619666201e-49
"YAL044C",1197.02457828046,-1.09064102628504,0.0729069870841557,-14.9593484781661,1.35344562172164e-50,1.25416865485242e-49
"YGR161W-C",572.982394829114,0.998423304684449,0.0667996626352463,14.9465321424788,1.64073640158147e-50,1.51834275872156e-49
"YBR017C",1089.35201819501,-0.525944749313743,0.0352158300842747,-14.9348957004594,1.95379558017598e-50,1.80562182141096e-49
"YKL023W",542.180875639647,0.594217101816249,0.0397989335254958,14.9304780098086,2.08764193372874e-50,1.92673119486895e-49
"YMR215W",1248.55282886893,-0.601517935674068,0.0403181700533773,-14.9192767151316,2.46935513249994e-50,2.27597189923187e-49
"YLR341W",69.2444723931348,0.89659906434879,0.0601472469649573,14.9067348813348,2.97971327093594e-50,2.74269062438422e-49
"YBR143C",2878.5729403283,-0.556001414040164,0.0373438218122291,-14.8887121633086,3.90213425316915e-50,3.58694183352064e-49
"YOL034W",233.33883548747,0.550945925347121,0.0370212302558198,14.8818913239792,4.32109170624083e-50,3.96676218632908e-49
"YPR006C",379.819360192608,0.686428859488392,0.0461628351329688,14.8697292423912,5.18224958762944e-50,4.75097049411834e-49
"YLR224W",1207.94963224624,0.384642634093309,0.0258755256898369,14.8651138030554,5.55204661833114e-50,5.08322353287366e-49
"YBR209W",44.6728422403409,1.24810787910389,0.0839730304097391,14.8631992082917,5.71305051476313e-50,5.22368563003243e-49
"YCL057W",1851.2377645806,0.397859960085369,0.0267866453315563,14.8529222364648,6.66010027584181e-50,6.08153718821895e-49
"YPR013C",721.686728404467,0.595257293847687,0.0400852095346741,14.8497987351864,6.97778294454299e-50,6.36318351962629e-49
"YKR059W",8330.48940613513,-0.48496262941789,0.0326662952942053,-14.8459635550995,7.38855026889173e-50,6.72885828059782e-49
"YLR156W",31.8110626878797,1.14699455728662,0.0772881555660192,14.8404959192856,8.01611590966382e-50,7.29074742906677e-49
"YLR249W",31308.2710792292,-0.736252344373675,0.0496138840803507,-14.8396433381692,8.11864532342877e-50,7.37425765854975e-49
"YLR324W",1010.11839718937,0.533126546353656,0.0359946486610516,14.8112724025705,1.2387303696841e-49,1.12367043416008e-48
"YLR078C",567.954143736394,0.336487812515651,0.0227417148717418,14.796061528929,1.55314515037185e-49,1.4070268895145e-48
"YGR095C",641.671548293103,-0.389342867759975,0.0263186658632215,-14.7934120134886,1.61552240124962e-49,1.46161257984279e-48
"YKR091W",1121.64624270175,-0.855545114941947,0.0578515390961565,-14.7886318723504,1.73443521264118e-49,1.56713732795729e-48
"YCL056C",244.350858591889,0.637100894893987,0.0431122951277769,14.7777076818977,2.03991541769705e-49,1.84073625830199e-48
"YHL020C",1559.49232443869,0.706366893979508,0.0478249899238092,14.769828391074,2.29296034806131e-49,2.06636544455525e-48
"YMR111C",323.490777887927,0.424121147821649,0.0287346910617507,14.7598993464108,2.65677013289357e-49,2.39109311960421e-48
"YDR421W",542.048941365143,0.421561568317742,0.0285885606741893,14.7458129537225,3.27353984245934e-49,2.94233966257605e-48
"YJL154C",1428.8033384148,-0.222328698650903,0.0150915872869015,-14.7319625447132,4.01863705258953e-49,3.60734238684211e-48
"YOL077C",805.220434390021,-0.936109834198673,0.0636647274876123,-14.7037436762895,6.09923881806216e-49,5.46787229978619e-48
"YML069W",2116.75158772392,0.275393575801064,0.0187390329298466,14.6962533676127,6.81261772322552e-49,6.09946333217265e-48
"YMR048W",236.891745982431,0.511307040264759,0.0347951107303639,14.6947956058254,6.96082021178002e-49,6.22405807248123e-48
"YNR072W",61.4545624459483,-0.768113833946143,0.052280193050539,-14.6922532057908,7.22701142030372e-49,6.45369307766422e-48
"YIL140W",767.961167695044,0.456053086528654,0.0310661996071348,14.6800410831042,8.65380082067735e-49,7.71780034331134e-48
"YPR194C",114.56465727664,-0.606324208004951,0.041305108472099,-14.679157867713,8.76725268219799e-49,7.80886606946096e-48
"YMR114C",466.063075977924,0.52639021285425,0.0359046937663101,14.6607631938131,1.14973335584006e-48,1.02272792699726e-47
"YOR127W",1148.45635349127,0.595978057338711,0.04068112990352,14.649987813813,1.34739870676479e-48,1.19701162530007e-47
"YNL182C",365.92578120145,-1.13148852049272,0.0772395173912678,-14.649088429191,1.36535197586598e-48,1.21139798374192e-47
"YBR269C",577.226354852814,0.596085532047934,0.0407445584176594,14.6298194212256,1.81267606006899e-48,1.60621295670206e-47
"YPR010C",2282.25407363921,-0.991167063654649,0.0677517443538964,-14.6293954953744,1.82400534313907e-48,1.61417439428182e-47
"YOR074C",360.037472750874,0.533928652728553,0.0365114216921016,14.6236062027696,1.98596333951448e-48,1.75524487709335e-47
"YHR162W",3104.76695490074,0.399183585873779,0.0273037570531423,14.6200973403343,2.09101156689766e-48,1.8457198253962e-47
"YBL039C",765.501441695546,-1.20895785067599,0.0827018397891593,-14.6182703281827,2.14787978540267e-48,1.89348941389211e-47
"YPR065W",684.026989469586,0.691888497193621,0.0473444856774935,14.6139193887691,2.28958346959674e-48,2.01582892431887e-47
"YHR064C",3976.19504204067,-0.627669664354794,0.0429528881293869,-14.612979282419,2.32140324372703e-48,2.04123388672549e-47
"YMR102C",1316.44758013735,-0.843796844684046,0.0577445954725251,-14.6125682893653,2.33545204091337e-48,2.05096776807252e-47
"YGL115W",887.818829933628,-0.358690292610676,0.0245481445753919,-14.611706864813,2.36517291386256e-48,2.07442235820939e-47
"YDR039C",1169.30712746757,-0.613431636225974,0.0419870348419943,-14.6100251788306,2.42428361910586e-48,2.12356141444579e-47
"YPL267W",147.888161514386,0.732266977507953,0.0501432411710539,14.60350309247,2.6677757258148e-48,2.33388003459148e-47
"YKL044W",57.3985946603134,-0.899631810007276,0.0616329151462357,-14.5966129927934,2.95148523831126e-48,2.57880404387983e-47
"YIL134W",223.957553418135,-0.490598695452048,0.0336353652457292,-14.5857995555538,3.4584617062009e-48,3.01793521510687e-47
"YFL053W",106.177117353001,-0.943627719297032,0.0647534604717868,-14.5726222571251,4.19475124467279e-48,3.65580535690787e-47
"YDL119C",241.461823262617,0.566279703041413,0.0388800933592292,14.5647722038454,4.70550433215601e-48,4.09575187444932e-47
"YGR143W",1160.40807945299,-0.363187756545828,0.0249374854520616,-14.5639285582341,4.76395163818503e-48,4.14138977637676e-47
"YCR072C",161.785410249782,-1.58806565950646,0.109125864207132,-14.5526055719674,5.62202070957481e-48,4.88116173838873e-47
"YDL214C",111.62565817651,1.12910279206278,0.0776045326715299,14.5494438687213,5.88797689026987e-48,5.10563235384232e-47
"YMR046W-A",65.6163983141801,-0.909948175472405,0.0625588460209416,-14.5454757136633,6.23955762701594e-48,5.40369236000059e-47
"YGL040C",1700.37000227048,-0.482011086394999,0.0331587578082843,-14.5364639164672,7.11755011829257e-48,6.15632318648798e-47
"YDR085C",741.758121713242,-0.771210936376843,0.0531129200062018,-14.5202134675855,9.02288191382824e-48,7.79454729946141e-47
"YNR033W",894.01423287357,-0.469843937858528,0.0323670142722374,-14.5161346643435,9.57598978089157e-48,8.26199118313765e-47
"YKL081W",10687.4521786917,-0.47740676787775,0.0328939908999345,-14.5134948608106,9.95181894574465e-48,8.57550355963103e-47
"YDL169C",285.884250847352,1.05264565505389,0.0725809313921658,14.5030607194373,1.15866001795333e-47,9.97171777951088e-47
"YIL014W",801.429477327864,0.295382336890963,0.0203797148603412,14.4939386500336,1.32332012590037e-47,1.13746055765594e-46
"YLL012W",483.140336686761,-0.573548693596887,0.0396119812160273,-14.4791721087867,1.64061304474592e-47,1.40843152282739e-46
"YDR225W",7596.18900860406,-0.505306619753287,0.0349033503981008,-14.4773098854367,1.68566327523901e-47,1.44530406600506e-46
"YOL165C",53.9738464504419,0.763817766566731,0.0527626521363621,14.4764854615854,1.70599861610599e-47,1.4609204567027e-46
"YNR040W",174.830807507197,-0.765689787675277,0.0529040113078124,-14.4731896267799,1.78976241497639e-47,1.53074710895807e-46
"YOR064C",201.128037804125,0.571739212481844,0.0395306126373304,14.4632014112001,2.06944043794166e-47,1.76775402174049e-46
"YMR093W",318.140302879945,-1.19984602655317,0.0829684194186653,-14.4614786560975,2.12189875786502e-47,1.81031882873614e-46
"YPR106W",254.34036119922,-0.441273028251194,0.0305334668858116,-14.4521102009627,2.43121499828761e-47,2.07164792861512e-46
"YBR231C",554.86442937753,0.556085497608009,0.0384891232971074,14.4478608492961,2.58593080703656e-47,2.20075817137784e-46
"YOL163W",68.0702304604878,1.10378850617394,0.0764386258703374,14.4401929470357,2.89031880326491e-47,2.45677098277517e-46
"YDL199C",254.147028731425,0.540714566763887,0.0374457287798713,14.4399530836356,2.90039492547495e-47,2.45926343126786e-46
"YLR120C",2907.19598878647,-0.623167141165205,0.0431557435802998,-14.439958380179,2.90017205257412e-47,2.45926343126786e-46
"YFL040W",127.397797576787,0.643815860660459,0.0445956492260924,14.4367415170126,3.03872181608078e-47,2.57338249738206e-46
"YLR190W",553.253976037499,-0.44623958221204,0.0309712704251473,-14.4081781627438,4.59676446707352e-47,3.88804955230973e-46
"YIR034C",650.07181296922,-0.87235688605005,0.0605484934243627,-14.4075737762129,4.6371602280212e-47,3.9174046834265e-46
"YGL156W",498.486675209271,0.840311826335699,0.0583280303782834,14.4066552716747,4.69922834189088e-47,3.96497391347043e-46
"YDL157C",524.573768655669,0.524198174691447,0.0363860959220881,14.4065517722453,4.70627396375208e-47,3.96605829136268e-46
"YMR163C",274.491052943991,0.444419794025776,0.030850512345847,14.4055887644149,4.77233585011366e-47,4.01681324303576e-46
"YOR065W",659.399700970524,-0.632154857083856,0.0438863725782322,-14.4043542436088,4.85837496345567e-47,4.08423829345449e-46
"YHR101C",227.456462364406,0.430054368565453,0.0298606248065882,14.4020552600952,5.02273625396731e-47,4.21726086689817e-46
"YPL218W",2953.81144320387,0.297295549009798,0.0206446580143093,14.4006042049103,5.12931329344898e-47,4.30150085571209e-46
"YGR256W",129.168940545223,0.801977933625236,0.0557151595104089,14.3942499792253,5.62315826966868e-47,4.70990811273344e-46
"YIL026C",413.054607197737,0.576490359918786,0.0400520530974671,14.3935283046762,5.68215660166284e-47,4.75354170139109e-46
"YPR148C",1669.67301303435,0.308889410217778,0.0214868790321617,14.3757224935008,7.34990155208027e-47,6.14127089636804e-46
"YFL052W",170.255854035205,-0.818027852498947,0.0569388588081154,-14.3667763917733,8.36344305595539e-47,6.97967338669732e-46
"YER146W",93.0958726039722,0.78839186225447,0.0549369738293497,14.350842561941,1.05250717406742e-46,8.77301682016249e-46
"YML003W",48.6652728037622,-0.805918502058188,0.0561609899491656,-14.3501477233159,1.06310549911142e-46,8.85064251678614e-46
"YCR107W",296.413754316106,0.416851874322693,0.0290588497485885,14.3450920435328,1.14348468376447e-46,9.50832372912849e-46
"YDR507C",750.57051427208,0.547642586469768,0.0382028702331621,14.3351162655414,1.32025260352579e-46,1.09649447228891e-45
"YFL004W",1307.61469323848,-0.693701564398527,0.0484813837896972,-14.3086172500288,1.9331892239899e-46,1.60361539845427e-45
"YPR012W",102.486949707937,0.825595735300464,0.0577205954047441,14.303312873183,2.08636341892935e-46,1.72859351857143e-45
"YGL062W",2200.24876000279,0.635530844753811,0.0444473277743449,14.2985163918142,2.23524049078775e-46,1.84971523786943e-45
"YAL067C",40.1630034625158,1.24907302245235,0.0873983469559426,14.2917236533319,2.46433618325903e-46,2.03684929432634e-45
"YOR075W",288.284239677951,0.437195420325788,0.0305985714064833,14.2880990918796,2.59599106120054e-46,2.14309334009181e-45
"YGL120C",1192.9981235927,-0.940700553803171,0.065859674943281,-14.2834071776593,2.77686105932445e-46,2.28966328065255e-45
"YOL052C",555.440280989455,-0.524429591793958,0.0367585186191443,-14.2668859218072,3.51947129245683e-46,2.89851194360829e-45
"YPL272C",224.12140155692,0.520851035416161,0.0365222153904352,14.261211425651,3.81769205918988e-46,3.14035959707555e-45
"YMR135W-A",35.989555597875,1.11715637244703,0.0783435174998755,14.2597167972296,3.90034092094154e-46,3.20451637716975e-45
"YIL006W",238.793604007482,0.595560904583334,0.0417836424659455,14.2534463114059,4.26693283372975e-46,3.50152950658276e-45
"YDL010W",239.100289435847,0.787894446459604,0.0553912981606355,14.2241556457966,6.48827378344947e-46,5.31806726179162e-45
"YGR126W",39.8199779298972,-0.849746584643952,0.0597864734911468,-14.2130240341034,7.60683866184329e-46,6.22747731115233e-45
"YKL029C",1067.26669553116,-0.978007308114062,0.0688348283211943,-14.2080300331472,8.16913546067283e-46,6.67986907918438e-45
"YLR392C",536.855047064795,0.407217949807848,0.0286693519572132,14.2039467936209,8.65947578944992e-46,7.07241883871444e-45
"YKL033W-A",1202.78391109103,0.344345566521114,0.0242849327604796,14.1793913912535,1.22907854579659e-45,1.00263101751298e-44
"YDL143W",3087.84224928454,-0.465756465315413,0.0328625882003066,-14.1728479350591,1.34916064747157e-45,1.09928651572092e-44
"YDR528W",166.142915683616,0.943353126134853,0.0665641235984564,14.1720956445783,1.36369378627363e-45,1.10981462393545e-44
"YBR103W",586.887262954418,0.344928843381446,0.024356908886974,14.1614375199274,1.58713930645022e-45,1.29013626031993e-44
"YGR123C",434.041225468246,-0.858200100440921,0.0606430061071145,-14.1516747854661,1.82361870386384e-45,1.48061495001209e-44
"YOR370C",1840.9840141704,-0.320380447866077,0.0226435918515048,-14.1488351303588,1.89876446326372e-45,1.53981075731104e-44
"YGL035C",1992.95049120431,0.561158323197416,0.0396816917967631,14.1414919018949,2.10768171253115e-45,1.70722218715023e-44
"YMR007W",58.4096180520404,-1.00674878088209,0.0711918764110321,-14.1413435301177,2.11213061023512e-45,1.70881542320432e-44
"YER162C",696.950077218352,0.355738308481931,0.0251819548494284,14.1267153645939,2.59991038642969e-45,2.10098392142822e-44
"YGL004C",420.196177828658,0.370830354552998,0.0262909774179508,14.1048523475511,3.54530525831589e-45,2.86159750334172e-44
"YHR197W",313.524204330235,-1.33212745911682,0.094468840632509,-14.1012364521217,3.73173500795907e-45,3.00854748592485e-44
"YKR093W",471.559242754814,-0.46887371451197,0.0333167075979258,-14.0732307696923,5.54759409021181e-45,4.46727313580214e-44
"YER079W",743.403868407861,0.597345481002983,0.0424480299103858,14.072395874769,5.61348870705272e-45,4.51505487710958e-44
"YFL017W-A",236.656077619469,0.458583214740898,0.0325893777290393,14.0715548039529,5.68065820504318e-45,4.56374932808895e-44
"YHL011C",1189.1019376113,-0.616207576217029,0.0437934662760512,-14.0707650847452,5.74445443081475e-45,4.60962339815379e-44
"YMR294W",254.726177811876,0.392212057760675,0.0278782191258031,14.0687630006343,5.9094022722915e-45,4.73646503431047e-44
"YHR089C",3058.3870881417,-0.646813520990107,0.0460363395040308,-14.0500641006324,7.69643411009441e-45,6.16162195906977e-44
"YGR054W",1305.95193276007,-0.494028637767744,0.0351728024384385,-14.0457570485724,8.17896624900628e-45,6.54032318518098e-44
"YNL156C",1099.01399250856,0.369825050608595,0.0263440120435468,14.0382964446445,9.08708173277728e-45,7.25806934224728e-44
"YGR017W",579.647500708074,-0.365608211723682,0.026046296194958,-14.0368599430447,9.27312227666766e-45,7.39808190902165e-44
"YAL056W",1323.75597285982,0.291184274524224,0.0207498939956517,14.0330487753453,9.78527359781832e-45,7.79763989826147e-44
"YMR158W",281.389651180571,-0.549446946992,0.0391752599746921,-14.0253554755463,1.09064282263462e-44,8.68101252466979e-44
"YNL325C",266.898323328851,0.34958563609421,0.0249501865283814,14.0113435904196,1.32867258445859e-44,1.05634073256321e-43
"YLL054C",191.707184621292,-0.634080896586849,0.0452605501670248,-14.0095711220236,1.36225134656622e-44,1.08178783403788e-43
"YDR280W",817.952483795199,-0.407488777886324,0.0291073979524007,-13.9994917633204,1.56989382729042e-44,1.24524412452702e-43
"YEL001C",1768.7504750485,0.237746882277012,0.0169847922401682,13.9976326419085,1.61149851983872e-44,1.27677414373873e-43
"YIL091C",250.827156109766,-1.24681555402143,0.0891177309771458,-13.9906564086689,1.77763613035069e-44,1.40678445488098e-43
"YKL212W",2036.37798550553,-0.356831101850535,0.0255169856757763,-13.984061690691,1.95032091197601e-44,1.54167158196955e-43
"YFL014W",58.6624293888801,-1.86056009100171,0.133126949410651,-13.9758335877022,2.18935081509504e-44,1.7286330690286e-43
"YDR113C",381.868948100306,0.373267842149915,0.026708788501903,13.9754688657376,2.20059577763517e-44,1.73552141225867e-43
"YOL048C",700.138502998367,0.713874585473185,0.0511243456697726,13.9634957889596,2.60344179563896e-44,2.05088063649591e-43
"YPL086C",625.082606766567,-0.853863315146472,0.0611663450284578,-13.9596916367851,2.74619443193962e-44,2.1608627044462e-43
"YDR386W",237.320503701585,0.484721019234532,0.0347385361919681,13.9534094515647,2.99918133470349e-44,2.35723327504949e-43
"YGR176W",34.7406305508987,-1.35847481175423,0.097384698862636,-13.9495714174811,3.16501565096832e-44,2.48473577615928e-43
"YJR054W",320.222271526149,0.507725464687498,0.0364151668455961,13.9426922534861,3.48540429937951e-44,2.73314448761138e-43
"YMR309C",1160.26451484176,-0.793157729285937,0.0569385145289892,-13.9300741483538,4.15923478978066e-44,3.2578306629852e-43
"YHR108W",1917.16040069563,-0.251604407601273,0.0180644575718889,-13.9281462839387,4.27302309985375e-44,3.34315500482876e-43
"YEL054C",2126.66229586883,-0.478822170695001,0.0343957337112973,-13.9209756277922,4.72411190204619e-44,3.69188540812577e-43
"YKL216W",5325.07185434563,-0.519845686371404,0.0373623233432233,-13.9136338389859,5.23506738384908e-44,4.08655770269852e-43
"YNL069C",8736.72480356333,-0.405244318941533,0.0291316487671088,-13.9107924230872,5.44725755247728e-44,4.24738032262809e-43
"YOR070C",608.487299681603,0.349004618383129,0.0250909553868672,13.9095786908856,5.54048419232919e-44,4.31518480364101e-43
"YDR237W",413.348247810335,-0.299974924178015,0.0215780211230465,-13.9018736920979,6.17046376644157e-44,4.80041164202827e-43
"YDR374W-A",160.110129022154,0.849932239456688,0.0611408314993574,13.9012214687597,6.22695442836861e-44,4.83889178773339e-43
"YOR028C",346.161625308215,-0.720955131649034,0.0518891763024981,-13.8941332860265,6.8750678402875e-44,5.33650981740468e-43
"YIL113W",274.72715466347,-0.935780465563545,0.06735904325434,-13.8924251348129,7.04103403124189e-44,5.45918010192572e-43
"YDL051W",683.954193169636,-0.645908412165191,0.0465739869824582,-13.8684371687669,9.8397376112914e-44,7.62053919614637e-43
"YEL002C",2086.29232937557,0.243508582945757,0.0175602914799276,13.8670011955155,1.00386758388281e-43,7.76587451127322e-43
"YER127W",266.989213486354,-1.08944080889922,0.0785776010954382,-13.8645211066703,1.03917330058797e-43,8.02997550454342e-43
"YDL059C",212.382114539243,0.555080359284059,0.040052314805652,13.8588833623601,1.12409336518865e-43,8.67643813825547e-43
"YLR154C",324.926000508405,0.76182974604683,0.0549902608523882,13.8539031137137,1.20483287647458e-43,9.28922100171049e-43
"YFL049W",673.314247802808,0.409637413101289,0.0295722196716308,13.8521023328615,1.23542588772945e-43,9.51443762529895e-43
"YDR181C",421.553169761623,0.44789268990984,0.0323350456985957,13.8516176561115,1.24379111711254e-43,9.56815848192164e-43
"YLR037C",144.144461252619,0.810828652507747,0.0585688693590554,13.8440209172722,1.38251643757099e-43,1.06234661525405e-42
"YGL240W",66.7883018156758,-0.676924043510451,0.0489061996049766,-13.8412726602778,1.43640722077215e-43,1.10252661259936e-42
"YLR177W",2146.62545288606,-0.561318223956029,0.0406254921717567,-13.8168965826404,2.01574438510934e-43,1.54547885205766e-42
"YHR087W",595.509400829882,-1.18915643083217,0.0862783696535429,-13.7827874542289,3.2353448950501e-43,2.47779194687652e-42
"YNL146C-A",28.4745216114505,1.08928040796232,0.0790514166545104,13.779391364015,3.39119124920903e-43,2.59426130564491e-42
"YIR043C",53.5477525548963,0.98375991650818,0.0713999081777596,13.7781678102299,3.44915138928896e-43,2.63567228804156e-42
"YPL226W",3271.75383357644,-0.798659602213672,0.0579727964168064,-13.7764546749058,3.53196259710706e-43,2.69596036375633e-42
"YDR098C",1069.75021308213,0.342495114682379,0.0248719601068522,13.7703306539166,3.84449516203069e-43,2.9312679059337e-42
"YER110C",1970.987269463,-0.773486752313988,0.0562538513389316,-13.7499341627954,5.09758931907396e-43,3.88240071480356e-42
"YBR255C-A",318.807326268663,0.53534504651504,0.0389544659441934,13.7428413800354,5.62251200462625e-43,4.27745802782892e-42
"YNL062C",275.25440250547,-0.963299507958897,0.0701476139844839,-13.7324629198646,6.48895752042132e-43,4.93117798323408e-42
"YGL155W",433.278586462878,-0.332258354670881,0.0241970027075835,-13.7313847787746,6.58625263458481e-43,4.99959750706906e-42
"YJL165C",1325.46052910824,-0.426095778382515,0.0310371394352329,-13.7285776375002,6.84644047927627e-43,5.19138135460541e-42
"YGR079W",94.1704032119275,-1.42831695516944,0.104133600089893,-13.7161968273108,8.12150959402625e-43,6.15144043507928e-42
"YKR096W",921.972671541099,0.338081654663189,0.0246523311297392,13.7139831882003,8.37319922489089e-43,6.33510732564547e-42
"YKL188C",310.573590776653,0.544656442957442,0.0397280783275021,13.709609573046,8.89351018697106e-43,6.72138503153631e-42
"YGL171W",258.11291902834,-1.26255038204728,0.0922318522557981,-13.6888759270029,1.1832557491151e-42,8.93280244808936e-42
"YLR276C",1067.29268100942,-0.914562269348728,0.0668121701384747,-13.6885580494274,1.18844302142745e-42,8.96213603781817e-42
"YLR233C",166.894371601717,0.546929200275596,0.0399616931267859,13.6863370263207,1.2253233663726e-42,9.23014373903209e-42
"YGL196W",798.457305874696,-0.545518304446932,0.0398619763595122,-13.6851795687936,1.24499206904568e-42,9.36805507691753e-42
"YIR018W",201.304700560288,0.515981670863166,0.0377179888196541,13.6799889657504,1.33712987570911e-42,1.00503702994075e-41
"YLR397C",446.82950927083,-0.644920869594527,0.0471632739607097,-13.6742175730165,1.4475593722842e-42,1.08685346545002e-41
"YML018C",621.463371938598,-0.633833269825997,0.0463591824427378,-13.6722270848693,1.48771203398213e-42,1.1157840254866e-41
"YDL070W",1444.8427936972,-0.603918118868706,0.0442162452321324,-13.6582859014413,1.80175066981283e-42,1.34984258559971e-41
"YGL185C",322.045334127635,0.517314378750774,0.0378845476077583,13.6550232592677,1.88429165957403e-42,1.41014653001817e-41
